src_idx,dst_idx,src_accession,dst_accession,pmi_weight
100,186,O0KIZZQO,A0ALUNJ4J,1.609438
186,100,A0ALUNJ4J,O0KIZZQO,1.609438
100,151,O0KIZZQO,O0QNVQHC,1.4552872
151,100,O0QNVQHC,O0KIZZQO,1.4552872
100,216,O0KIZZQO,O0B5M9JD,1.4087672
216,100,O0B5M9JD,O0KIZZQO,1.4087672
73,100,Q9479T6B,O0KIZZQO,1.3217559
100,73,O0KIZZQO,Q9479T6B,1.3217559
100,150,O0KIZZQO,P0AJEPEE,1.3217559
150,100,P0AJEPEE,O0KIZZQO,1.3217559
101,156,P02WX7P8,Q9P5O3OG,1.2321436
156,101,Q9P5O3OG,P02WX7P8,1.2321436
73,101,Q9479T6B,P02WX7P8,1.0986123
101,73,P02WX7P8,Q9479T6B,1.0986123
92,101,P093KMK8,P02WX7P8,1.0986123
101,92,P02WX7P8,P093KMK8,1.0986123
101,117,P02WX7P8,Q9QRL1NU,1.0986123
117,101,Q9QRL1NU,P02WX7P8,1.0986123
47,101,Q97IF2G0,P02WX7P8,1.0986123
101,47,P02WX7P8,Q97IF2G0,1.0986123
101,216,P02WX7P8,O0B5M9JD,1.0033021
216,101,O0B5M9JD,P02WX7P8,1.0033021
35,101,A0AWPVS7N,P02WX7P8,0.98082924
101,35,P02WX7P8,A0AWPVS7N,0.98082924
101,186,P02WX7P8,A0ALUNJ4J,0.98082924
186,101,A0ALUNJ4J,P02WX7P8,0.98082924
101,137,P02WX7P8,A0AQC1IYZ,0.9444616
137,101,A0AQC1IYZ,P02WX7P8,0.9444616
8,101,A0AVG0FN9,P02WX7P8,0.87546873
101,8,P02WX7P8,A0AVG0FN9,0.87546873
58,102,A0AKH2VL2,Q9X63CFT,1.3217559
102,58,Q9X63CFT,A0AKH2VL2,1.3217559
102,165,Q9X63CFT,Q9NQFLLF,1.3217559
165,102,Q9NQFLLF,Q9X63CFT,1.3217559
102,124,Q9X63CFT,Q9W790PG,1.2039728
124,102,Q9W790PG,Q9X63CFT,1.2039728
102,201,Q9X63CFT,O0W6AHF7,1.2039728
201,102,O0W6AHF7,Q9X63CFT,1.2039728
102,159,Q9X63CFT,A0AVULEM1,1.1676052
159,102,A0AVULEM1,Q9X63CFT,1.1676052
103,167,P0PQKOJ8,O0VOHSMH,1.609438
167,103,O0VOHSMH,P0PQKOJ8,1.609438
103,137,P0PQKOJ8,A0AQC1IYZ,1.0498221
137,103,A0AQC1IYZ,P0PQKOJ8,1.0498221
103,197,P0PQKOJ8,P0QS3D62,1.0033021
197,103,P0QS3D62,P0PQKOJ8,1.0033021
103,216,P0PQKOJ8,O0B5M9JD,1.0033021
216,103,O0B5M9JD,P0PQKOJ8,1.0033021
103,217,P0PQKOJ8,A0AYOS0FB,1.0033021
217,103,A0AYOS0FB,P0PQKOJ8,1.0033021
104,113,O0PV60VB,O08XF7KR,1.2809339
113,104,O08XF7KR,O0PV60VB,1.2809339
23,104,Q9VAZCCC,O0PV60VB,1.0986123
104,23,O0PV60VB,Q9VAZCCC,1.0986123
92,104,P093KMK8,O0PV60VB,1.0986123
104,92,O0PV60VB,P093KMK8,1.0986123
104,154,O0PV60VB,P0WVZNVS,1.0986123
154,104,P0WVZNVS,O0PV60VB,1.0986123
34,104,A0A4CC5OP,O0PV60VB,1.0986123
104,34,O0PV60VB,A0A4CC5OP,1.0986123
49,104,P0FZNBQM,O0PV60VB,1.0986123
104,49,O0PV60VB,P0FZNBQM,1.0986123
104,123,O0PV60VB,O08W5RTE,0.98082924
123,104,O08W5RTE,O0PV60VB,0.98082924
104,152,O0PV60VB,P0Q8CROG,0.98082924
152,104,P0Q8CROG,O0PV60VB,0.98082924
104,172,O0PV60VB,O0UZPEAU,0.98082924
172,104,O0UZPEAU,O0PV60VB,0.98082924
104,145,O0PV60VB,P0CJ883F,0.9444616
145,104,P0CJ883F,O0PV60VB,0.9444616
105,165,A0AIY4VAR,Q9NQFLLF,1.3862944
165,105,Q9NQFLLF,A0AIY4VAR,1.3862944
105,206,A0AIY4VAR,O0BNN0ME,1.3862944
206,105,O0BNN0ME,A0AIY4VAR,1.3862944
105,145,A0AIY4VAR,P0CJ883F,1.2321436
145,105,P0CJ883F,A0AIY4VAR,1.2321436
105,178,A0AIY4VAR,O011Q7UU,1.2321436
178,105,O011Q7UU,A0AIY4VAR,1.2321436
105,124,A0AIY4VAR,Q9W790PG,1.2039728
124,105,Q9W790PG,A0AIY4VAR,1.2039728
92,105,P093KMK8,A0AIY4VAR,1.0986123
105,92,A0AIY4VAR,P093KMK8,1.0986123
30,105,Q9OR56FA,A0AIY4VAR,1.0986123
105,30,A0AIY4VAR,Q9OR56FA,1.0986123
105,154,A0AIY4VAR,P0WVZNVS,1.0986123
154,105,P0WVZNVS,A0AIY4VAR,1.0986123
105,194,A0AIY4VAR,P0YUP126,1.0986123
194,105,P0YUP126,A0AIY4VAR,1.0986123
45,105,Q9PBN78C,A0AIY4VAR,1.0986123
105,45,A0AIY4VAR,Q9PBN78C,1.0986123
105,219,A0AIY4VAR,P0NUVY8X,1.0986123
219,105,P0NUVY8X,A0AIY4VAR,1.0986123
105,127,A0AIY4VAR,Q9C5WI6J,1.0033021
127,105,Q9C5WI6J,A0AIY4VAR,1.0033021
105,152,A0AIY4VAR,P0Q8CROG,0.98082924
152,105,P0Q8CROG,A0AIY4VAR,0.98082924
15,106,A0AYTJXE1,A0A1GSPK1,1.3062516
106,15,A0A1GSPK1,A0AYTJXE1,1.3062516
100,106,O0KIZZQO,A0A1GSPK1,1.2417132
106,100,A0A1GSPK1,O0KIZZQO,1.2417132
106,140,A0A1GSPK1,P06HC36T,1.0593916
140,106,P06HC36T,A0A1GSPK1,1.0593916
106,199,A0A1GSPK1,P0ILDZMJ,1.0593916
199,106,P0ILDZMJ,A0A1GSPK1,1.0593916
18,106,A0AVREN9T,A0A1GSPK1,1.0185696
106,18,A0A1GSPK1,A0AVREN9T,1.0185696
70,106,O0C3O18B,A0A1GSPK1,1.0185696
106,70,A0A1GSPK1,O0C3O18B,1.0185696
66,106,O03T60RQ,A0A1GSPK1,1.0185696
106,66,A0A1GSPK1,O03T60RQ,1.0185696
24,106,P0CIYHE4,A0A1GSPK1,0.96977943
106,24,A0A1GSPK1,P0CIYHE4,0.96977943
88,106,O0XR2DHP,A0A1GSPK1,0.96977943
106,88,A0A1GSPK1,O0XR2DHP,0.96977943
106,178,A0A1GSPK1,O011Q7UU,0.96977943
178,106,O011Q7UU,A0A1GSPK1,0.96977943
106,152,A0A1GSPK1,P0Q8CROG,0.94160855
152,106,P0Q8CROG,A0A1GSPK1,0.94160855
106,172,A0A1GSPK1,O0UZPEAU,0.94160855
172,106,O0UZPEAU,A0A1GSPK1,0.94160855
1,106,A0AVBDIV9,A0A1GSPK1,0.910356
106,1,A0A1GSPK1,A0AVBDIV9,0.910356
107,115,O08QOLDK,Q95J2O76,1.3375041
115,107,Q95J2O76,O08QOLDK,1.3375041
107,136,O08QOLDK,P03J3R3V,1.3011365
136,107,P03J3R3V,O08QOLDK,1.3011365
10,107,O0JH75L5,O08QOLDK,1.2321436
107,10,O08QOLDK,O0JH75L5,1.2321436
107,183,O08QOLDK,O0D6MZSL,1.2321436
183,107,O0D6MZSL,O08QOLDK,1.2321436
107,174,O08QOLDK,Q9POC50O,1.2321436
174,107,Q9POC50O,O08QOLDK,1.2321436
107,129,O08QOLDK,Q9C89K8Q,1.1676052
129,107,Q9C89K8Q,O08QOLDK,1.1676052
107,173,O08QOLDK,Q92W37DG,1.1676052
173,107,Q92W37DG,O08QOLDK,1.1676052
107,214,O08QOLDK,O0CV3TLF,1.1676052
214,107,O0CV3TLF,O08QOLDK,1.1676052
108,154,P0ORXO1C,P0WVZNVS,1.2909842
154,108,P0WVZNVS,P0ORXO1C,1.2909842
108,168,P0ORXO1C,P0YVSLHD,1.2909842
168,108,P0YVSLHD,P0ORXO1C,1.2909842
108,113,P0ORXO1C,O08XF7KR,1.1856236
113,108,O08XF7KR,P0ORXO1C,1.1856236
108,151,P0ORXO1C,O0QNVQHC,1.1368335
151,108,O0QNVQHC,P0ORXO1C,1.1368335
108,162,P0ORXO1C,O0493WXB,1.1368335
162,108,O0493WXB,P0ORXO1C,1.1368335
30,108,Q9OR56FA,P0ORXO1C,1.0033021
108,30,P0ORXO1C,Q9OR56FA,1.0033021
69,108,Q9NFHOL3,P0ORXO1C,1.0033021
108,69,P0ORXO1C,Q9NFHOL3,1.0033021
108,153,P0ORXO1C,O0ZP6LFI,1.0033021
153,108,O0ZP6LFI,P0ORXO1C,1.0033021
108,184,P0ORXO1C,A0AIPPSFX,1.0033021
184,108,A0AIPPSFX,P0ORXO1C,1.0033021
75,108,O0L1N13Q,P0ORXO1C,0.84915143
108,75,P0ORXO1C,O0L1N13Q,0.84915143
29,108,A0AXTAD1P,P0ORXO1C,0.82098055
108,29,P0ORXO1C,A0AXTAD1P,0.82098055
108,120,P0ORXO1C,O08E8LD2,0.82098055
120,108,O08E8LD2,P0ORXO1C,0.82098055
18,108,A0AVREN9T,P0ORXO1C,0.7801586
108,18,P0ORXO1C,A0AVREN9T,0.7801586
109,183,O0DJE15A,O0D6MZSL,1.6376088
183,109,O0D6MZSL,O0DJE15A,1.6376088
109,136,O0DJE15A,P03J3R3V,1.5888187
136,109,P03J3R3V,O0DJE15A,1.5888187
109,157,O0DJE15A,P0PXNF7E,1.4552872
157,109,P0PXNF7E,O0DJE15A,1.4552872
109,190,O0DJE15A,P08RIECG,1.1676052
190,109,P08RIECG,O0DJE15A,1.1676052
109,214,O0DJE15A,O0CV3TLF,1.1676052
214,109,O0CV3TLF,O0DJE15A,1.1676052
40,109,A0A7EEDTR,O0DJE15A,1.0498221
109,40,O0DJE15A,A0A7EEDTR,1.0498221
54,109,A0ANUJZA8,O0DJE15A,1.0498221
109,54,O0DJE15A,A0ANUJZA8,1.0498221
78,109,O0YUHZ1K,O0DJE15A,1.0498221
109,78,O0DJE15A,O0YUHZ1K,1.0498221
109,125,O0DJE15A,A0APY6B2S,1.0498221
125,109,A0APY6B2S,O0DJE15A,1.0498221
109,161,O0DJE15A,Q94MUEKO,1.0498221
161,109,Q94MUEKO,O0DJE15A,1.0498221
109,166,O0DJE15A,A0AF1BCP1,1.0498221
166,109,A0AF1BCP1,O0DJE15A,1.0498221
13,110,O0DBDW21,O0OGN1WD,1.0986123
110,13,O0OGN1WD,O0DBDW21,1.0986123
110,168,O0OGN1WD,P0YVSLHD,1.0986123
168,110,P0YVSLHD,O0OGN1WD,1.0986123
110,196,O0OGN1WD,P0TD44KK,1.0986123
196,110,P0TD44KK,O0OGN1WD,1.0986123
110,210,O0OGN1WD,Q95LLO34,1.0986123
210,110,Q95LLO34,O0OGN1WD,1.0986123
110,218,O0OGN1WD,Q94YPEIX,1.0986123
218,110,Q94YPEIX,O0OGN1WD,1.0986123
110,164,O0OGN1WD,Q9UOFWB7,1.0986123
164,110,Q9UOFWB7,O0OGN1WD,1.0986123
110,208,O0OGN1WD,A0AMMX3Y4,1.0033021
208,110,A0AMMX3Y4,O0OGN1WD,1.0033021
3,110,Q9ZMF8MF,O0OGN1WD,0.98082924
110,3,O0OGN1WD,Q9ZMF8MF,0.98082924
110,142,O0OGN1WD,Q9NN8ZTJ,0.98082924
142,110,Q9NN8ZTJ,O0OGN1WD,0.98082924
110,175,O0OGN1WD,P02CWTGW,0.98082924
175,110,P02CWTGW,O0OGN1WD,0.98082924
110,182,O0OGN1WD,O06UGVSD,0.98082924
182,110,O06UGVSD,O0OGN1WD,0.98082924
93,110,Q9J9TZE5,O0OGN1WD,0.9444616
110,93,O0OGN1WD,Q9J9TZE5,0.9444616
111,139,Q9JEK5RB,O037DIA9,1.2039728
139,111,O037DIA9,Q9JEK5RB,1.2039728
88,111,O0XR2DHP,Q9JEK5RB,1.0498221
111,88,Q9JEK5RB,O0XR2DHP,1.0498221
111,136,Q9JEK5RB,P03J3R3V,1.0498221
136,111,P03J3R3V,Q9JEK5RB,1.0498221
111,215,Q9JEK5RB,P0XLVPYW,1.0498221
215,111,P0XLVPYW,Q9JEK5RB,1.0498221
10,111,O0JH75L5,Q9JEK5RB,0.98082924
111,10,Q9JEK5RB,O0JH75L5,0.98082924
111,183,Q9JEK5RB,O0D6MZSL,0.98082924
183,111,O0D6MZSL,Q9JEK5RB,0.98082924
40,111,A0A7EEDTR,Q9JEK5RB,0.7985077
111,40,Q9JEK5RB,A0A7EEDTR,0.7985077
111,125,Q9JEK5RB,A0APY6B2S,0.7985077
125,111,A0APY6B2S,Q9JEK5RB,0.7985077
111,194,Q9JEK5RB,P0YUP126,0.7985077
194,111,P0YUP126,Q9JEK5RB,0.7985077
111,158,Q9JEK5RB,A0A3DD039,0.7985077
158,111,A0A3DD039,Q9JEK5RB,0.7985077
111,182,Q9JEK5RB,O06UGVSD,0.7985077
182,111,O06UGVSD,Q9JEK5RB,0.7985077
112,157,Q9ZLAOIH,P0PXNF7E,1.8607523
157,112,P0PXNF7E,Q9ZLAOIH,1.8607523
112,129,Q9ZLAOIH,Q9C89K8Q,1.6784308
129,112,Q9C89K8Q,Q9ZLAOIH,1.6784308
112,133,Q9ZLAOIH,Q9WYZX4G,1.4552872
133,112,Q9WYZX4G,Q9ZLAOIH,1.4552872
112,114,Q9ZLAOIH,O049ITN6,1.4552872
114,112,O049ITN6,Q9ZLAOIH,1.4552872
112,161,Q9ZLAOIH,Q94MUEKO,1.4552872
161,112,Q94MUEKO,Q9ZLAOIH,1.4552872
112,115,Q9ZLAOIH,Q95J2O76,1.3375041
115,112,Q95J2O76,Q9ZLAOIH,1.3375041
112,158,Q9ZLAOIH,A0A3DD039,1.3375041
158,112,A0A3DD039,Q9ZLAOIH,1.3375041
112,128,Q9ZLAOIH,Q9QJJA2S,1.3011365
128,112,Q9QJJA2S,Q9ZLAOIH,1.3011365
112,155,Q9ZLAOIH,O0SP2EX9,1.3011365
155,112,O0SP2EX9,Q9ZLAOIH,1.3011365
112,211,Q9ZLAOIH,P0BXK5BV,1.2321436
211,112,P0BXK5BV,Q9ZLAOIH,1.2321436
113,151,O08XF7KR,O0QNVQHC,1.6376088
151,113,O0QNVQHC,O08XF7KR,1.6376088
113,200,O08XF7KR,Q9B7R314,1.5040774
200,113,Q9B7R314,O08XF7KR,1.5040774
113,154,O08XF7KR,P0WVZNVS,1.3862944
154,113,P0WVZNVS,O08XF7KR,1.3862944
113,168,O08XF7KR,P0YVSLHD,1.3862944
168,113,P0YVSLHD,O08XF7KR,1.3862944
113,196,O08XF7KR,P0TD44KK,1.3862944
196,113,P0TD44KK,O08XF7KR,1.3862944
113,123,O08XF7KR,O08W5RTE,1.3862944
123,113,O08W5RTE,O08XF7KR,1.3862944
113,159,O08XF7KR,A0AVULEM1,1.2321436
159,113,A0AVULEM1,O08XF7KR,1.2321436
113,162,O08XF7KR,O0493WXB,1.2321436
162,113,O0493WXB,O08XF7KR,1.2321436
113,177,O08XF7KR,Q9V1XG15,1.2321436
177,113,Q9V1XG15,O08XF7KR,1.2321436
113,215,O08XF7KR,P0XLVPYW,1.2321436
215,113,P0XLVPYW,O08XF7KR,1.2321436
113,133,O08XF7KR,Q9WYZX4G,1.0986123
133,113,Q9WYZX4G,O08XF7KR,1.0986123
114,173,O049ITN6,Q92W37DG,1.609438
173,114,Q92W37DG,O049ITN6,1.609438
114,155,O049ITN6,O0SP2EX9,1.4552872
155,114,O0SP2EX9,O049ITN6,1.4552872
114,211,O049ITN6,P0BXK5BV,1.3862944
211,114,P0BXK5BV,O049ITN6,1.3862944
114,214,O049ITN6,O0CV3TLF,1.3217559
214,114,O0CV3TLF,O049ITN6,1.3217559
40,114,A0A7EEDTR,O049ITN6,1.2039728
114,40,O049ITN6,A0A7EEDTR,1.2039728
114,115,O049ITN6,Q95J2O76,1.2039728
115,114,Q95J2O76,O049ITN6,1.2039728
115,133,Q95J2O76,Q9WYZX4G,1.609438
133,115,Q9WYZX4G,Q95J2O76,1.609438
115,129,Q95J2O76,Q9C89K8Q,1.609438
129,115,Q9C89K8Q,Q95J2O76,1.609438
115,155,Q95J2O76,O0SP2EX9,1.5606477
155,115,O0SP2EX9,Q95J2O76,1.5606477
115,128,Q95J2O76,Q9QJJA2S,1.3375041
128,115,Q9QJJA2S,Q95J2O76,1.3375041
115,158,Q95J2O76,A0A3DD039,1.3093333
158,115,A0A3DD039,Q95J2O76,1.3093333
58,115,A0AKH2VL2,Q95J2O76,1.2039728
115,58,Q95J2O76,A0AKH2VL2,1.2039728
115,157,Q95J2O76,P0PXNF7E,1.2039728
157,115,P0PXNF7E,Q95J2O76,1.2039728
116,117,P03KKV95,Q9QRL1NU,1.609438
117,116,Q9QRL1NU,P03KKV95,1.609438
116,188,P03KKV95,Q9V7LN2I,1.609438
188,116,Q9V7LN2I,P03KKV95,1.609438
55,116,Q9NCXLLH,P03KKV95,1.2039728
116,55,P03KKV95,Q9NCXLLH,1.2039728
116,126,P03KKV95,P0NFTU2K,1.2039728
126,116,P0NFTU2K,P03KKV95,1.2039728
116,141,P03KKV95,O0EBB9EP,1.2039728
141,116,O0EBB9EP,P03KKV95,1.2039728
116,147,P03KKV95,Q9C1HH5V,1.2039728
147,116,Q9C1HH5V,P03KKV95,1.2039728
116,166,P03KKV95,A0AF1BCP1,1.2039728
166,116,A0AF1BCP1,P03KKV95,1.2039728
116,201,P03KKV95,O0W6AHF7,1.2039728
201,116,O0W6AHF7,P03KKV95,1.2039728
116,149,P03KKV95,P02D5EMP,1.0986123
149,116,P02D5EMP,P03KKV95,1.0986123
117,169,Q9QRL1NU,A0AH811KH,1.3217559
169,117,A0AH811KH,Q9QRL1NU,1.3217559
117,132,Q9QRL1NU,O0361I2O,1.2909842
132,117,O0361I2O,Q9QRL1NU,1.2909842
117,167,Q9QRL1NU,O0VOHSMH,1.0986123
167,117,O0VOHSMH,Q9QRL1NU,1.0986123
17,117,A0A5KXVFK,Q9QRL1NU,1.0498221
117,17,Q9QRL1NU,A0A5KXVFK,1.0498221
117,156,Q9QRL1NU,Q9P5O3OG,1.0498221
156,117,Q9P5O3OG,Q9QRL1NU,1.0498221
117,118,Q9QRL1NU,Q99IN4OU,1.0033021
118,117,Q99IN4OU,Q9QRL1NU,1.0033021
55,118,Q9NCXLLH,Q99IN4OU,1.0033021
118,55,Q99IN4OU,Q9NCXLLH,1.0033021
86,118,O04GH2MR,Q99IN4OU,1.0033021
118,86,Q99IN4OU,O04GH2MR,1.0033021
116,118,P03KKV95,Q99IN4OU,1.0033021
118,116,Q99IN4OU,P03KKV95,1.0033021
118,126,Q99IN4OU,P0NFTU2K,1.0033021
126,118,P0NFTU2K,Q99IN4OU,1.0033021
22,118,O06QICA9,Q99IN4OU,1.0033021
118,22,Q99IN4OU,O06QICA9,1.0033021
59,118,O0YS280F,Q99IN4OU,1.0033021
118,59,Q99IN4OU,O0YS280F,1.0033021
118,188,Q99IN4OU,Q9V7LN2I,1.0033021
188,118,Q9V7LN2I,Q99IN4OU,1.0033021
118,149,Q99IN4OU,P02D5EMP,1.0033021
149,118,P02D5EMP,Q99IN4OU,1.0033021
25,118,Q923GDP1,Q99IN4OU,0.90799195
118,25,Q99IN4OU,Q923GDP1,0.90799195
118,132,Q99IN4OU,O0361I2O,0.90799195
132,118,O0361I2O,Q99IN4OU,0.90799195
9,118,Q9Y41IBU,Q99IN4OU,0.8855191
118,9,Q99IN4OU,Q9Y41IBU,0.8855191
119,156,O0Z3NX3J,Q9P5O3OG,1.3375041
156,119,Q9P5O3OG,O0Z3NX3J,1.3375041
55,119,Q9NCXLLH,O0Z3NX3J,1.2039728
119,55,O0Z3NX3J,Q9NCXLLH,1.2039728
119,141,O0Z3NX3J,O0EBB9EP,1.2039728
141,119,O0EBB9EP,O0Z3NX3J,1.2039728
119,147,O0Z3NX3J,Q9C1HH5V,1.2039728
147,119,Q9C1HH5V,O0Z3NX3J,1.2039728
119,186,O0Z3NX3J,A0ALUNJ4J,1.0861897
186,119,A0ALUNJ4J,O0Z3NX3J,1.0861897
17,119,A0A5KXVFK,O0Z3NX3J,1.0498221
119,17,O0Z3NX3J,A0A5KXVFK,1.0498221
119,137,O0Z3NX3J,A0AQC1IYZ,1.0498221
137,119,A0AQC1IYZ,O0Z3NX3J,1.0498221
119,177,O0Z3NX3J,Q9V1XG15,1.0498221
177,119,Q9V1XG15,O0Z3NX3J,1.0498221
120,168,O08E8LD2,P0YVSLHD,1.4271164
168,120,P0YVSLHD,O08E8LD2,1.4271164
120,154,O08E8LD2,P0WVZNVS,1.2039728
154,120,P0WVZNVS,O08E8LD2,1.2039728
120,198,O08E8LD2,P07OONNF,1.2039728
198,120,P07OONNF,O08E8LD2,1.2039728
120,189,O08E8LD2,A0AXPNNGN,1.1394343
189,120,A0AXPNNGN,O08E8LD2,1.1394343
18,120,A0AVREN9T,O08E8LD2,1.0986123
120,18,O08E8LD2,A0AVREN9T,1.0986123
120,164,O08E8LD2,Q9UOFWB7,1.0986123
164,120,Q9UOFWB7,O08E8LD2,1.0986123
120,175,O08E8LD2,P02CWTGW,1.0216513
175,120,P02CWTGW,O08E8LD2,1.0216513
120,157,O08E8LD2,P0PXNF7E,0.91629076
157,120,P0PXNF7E,O08E8LD2,0.91629076
30,120,Q9OR56FA,O08E8LD2,0.91629076
120,30,O08E8LD2,Q9OR56FA,0.91629076
78,120,O0YUHZ1K,O08E8LD2,0.91629076
120,78,O08E8LD2,O0YUHZ1K,0.91629076
19,120,Q9C58DRE,O08E8LD2,0.91629076
120,19,O08E8LD2,Q9C58DRE,0.91629076
21,120,Q971YZOX,O08E8LD2,0.91629076
120,21,O08E8LD2,Q971YZOX,0.91629076
120,163,O08E8LD2,P0BJ17ML,0.91629076
163,120,P0BJ17ML,O08E8LD2,0.91629076
121,161,A0ASQ0OXJ,Q94MUEKO,1.3862944
161,121,Q94MUEKO,A0ASQ0OXJ,1.3862944
58,121,A0AKH2VL2,A0ASQ0OXJ,1.0986123
121,58,A0ASQ0OXJ,A0AKH2VL2,1.0986123
121,126,A0ASQ0OXJ,P0NFTU2K,1.0986123
126,121,P0NFTU2K,A0ASQ0OXJ,1.0986123
7,121,A0ANQ4FMR,A0ASQ0OXJ,0.9444616
121,7,A0ASQ0OXJ,A0ANQ4FMR,0.9444616
61,121,Q93FB9WE,A0ASQ0OXJ,0.9444616
121,61,A0ASQ0OXJ,Q93FB9WE,0.9444616
74,121,A0AXEQBNN,A0ASQ0OXJ,0.9444616
121,74,A0ASQ0OXJ,A0AXEQBNN,0.9444616
77,121,A0A18HAFI,A0ASQ0OXJ,0.9444616
121,77,A0ASQ0OXJ,A0A18HAFI,0.9444616
109,121,O0DJE15A,A0ASQ0OXJ,0.9444616
121,109,A0ASQ0OXJ,O0DJE15A,0.9444616
112,121,Q9ZLAOIH,A0ASQ0OXJ,0.9444616
121,112,A0ASQ0OXJ,Q9ZLAOIH,0.9444616
121,191,A0ASQ0OXJ,A0AX5WVFL,0.9444616
191,121,A0AX5WVFL,A0ASQ0OXJ,0.9444616
10,121,O0JH75L5,A0ASQ0OXJ,0.87546873
121,10,A0ASQ0OXJ,O0JH75L5,0.87546873
121,171,A0ASQ0OXJ,P0C5BA7U,0.87546873
171,121,P0C5BA7U,A0ASQ0OXJ,0.87546873
122,214,A0AQ8MYXV,O0CV3TLF,1.2264457
214,122,O0CV3TLF,A0AQ8MYXV,1.2264457
122,136,A0AQ8MYXV,P03J3R3V,1.1368335
136,122,P03J3R3V,A0AQ8MYXV,1.1368335
122,155,A0AQ8MYXV,O0SP2EX9,1.1368335
155,122,O0SP2EX9,A0AQ8MYXV,1.1368335
32,122,O0FK8UTU,A0AQ8MYXV,1.0033021
122,32,A0AQ8MYXV,O0FK8UTU,1.0033021
78,122,O0YUHZ1K,A0AQ8MYXV,1.0033021
122,78,A0AQ8MYXV,O0YUHZ1K,1.0033021
114,122,O049ITN6,A0AQ8MYXV,1.0033021
122,114,A0AQ8MYXV,O049ITN6,1.0033021
122,125,A0AQ8MYXV,A0APY6B2S,1.0033021
125,122,A0APY6B2S,A0AQ8MYXV,1.0033021
123,200,O08W5RTE,Q9B7R314,1.609438
200,123,Q9B7R314,O08W5RTE,1.609438
123,198,O08W5RTE,P07OONNF,1.4916549
198,123,P07OONNF,O08W5RTE,1.4916549
123,153,O08W5RTE,O0ZP6LFI,1.2039728
153,123,O0ZP6LFI,O08W5RTE,1.2039728
123,135,O08W5RTE,P00GET87,1.0861897
135,123,P00GET87,O08W5RTE,1.0861897
123,142,O08W5RTE,Q9NN8ZTJ,1.0861897
142,123,Q9NN8ZTJ,O08W5RTE,1.0861897
123,151,O08W5RTE,O0QNVQHC,1.0498221
151,123,O0QNVQHC,O08W5RTE,1.0498221
123,215,O08W5RTE,P0XLVPYW,1.0498221
215,123,P0XLVPYW,O08W5RTE,1.0498221
123,187,O08W5RTE,P0CX7LXZ,1.0216513
187,123,P0CX7LXZ,O08W5RTE,1.0216513
124,165,Q9W790PG,Q9NQFLLF,1.7147985
165,124,Q9NQFLLF,Q9W790PG,1.7147985
124,178,Q9W790PG,O011Q7UU,1.5606477
178,124,O011Q7UU,Q9W790PG,1.5606477
124,201,Q9W790PG,O0W6AHF7,1.3093333
201,124,O0W6AHF7,Q9W790PG,1.3093333
92,124,P093KMK8,Q9W790PG,1.2039728
124,92,Q9W790PG,P093KMK8,1.2039728
30,124,Q9OR56FA,Q9W790PG,1.2039728
124,30,Q9W790PG,Q9OR56FA,1.2039728
124,194,Q9W790PG,P0YUP126,1.2039728
194,124,P0YUP126,Q9W790PG,1.2039728
124,210,Q9W790PG,Q95LLO34,1.2039728
210,124,Q95LLO34,Q9W790PG,1.2039728
125,150,A0APY6B2S,P0AJEPEE,1.3217559
150,125,P0AJEPEE,A0APY6B2S,1.3217559
125,214,A0APY6B2S,O0CV3TLF,1.3217559
214,125,O0CV3TLF,A0APY6B2S,1.3217559
40,125,A0A7EEDTR,A0APY6B2S,1.2039728
125,40,A0APY6B2S,A0A7EEDTR,1.2039728
125,161,A0APY6B2S,Q94MUEKO,1.2039728
161,125,Q94MUEKO,A0APY6B2S,1.2039728
125,194,A0APY6B2S,P0YUP126,1.2039728
194,125,P0YUP126,A0APY6B2S,1.2039728
125,158,A0APY6B2S,A0A3DD039,1.2039728
158,125,A0A3DD039,A0APY6B2S,1.2039728
84,125,O0Q3VLIF,A0APY6B2S,1.0986123
125,84,A0APY6B2S,O0Q3VLIF,1.0986123
61,125,Q93FB9WE,A0APY6B2S,1.0498221
125,61,A0APY6B2S,Q93FB9WE,1.0498221
74,125,A0AXEQBNN,A0APY6B2S,1.0498221
125,74,A0APY6B2S,A0AXEQBNN,1.0498221
79,125,A0A2FLU7Y,A0APY6B2S,1.0498221
125,79,A0APY6B2S,A0A2FLU7Y,1.0498221
98,125,P0UC8D1N,A0APY6B2S,1.0498221
125,98,A0APY6B2S,P0UC8D1N,1.0498221
126,161,P0NFTU2K,Q94MUEKO,1.609438
161,126,Q94MUEKO,P0NFTU2K,1.609438
40,126,A0A7EEDTR,P0NFTU2K,1.2039728
126,40,P0NFTU2K,A0A7EEDTR,1.2039728
126,176,P0NFTU2K,P0033IFM,1.2039728
176,126,P0033IFM,P0NFTU2K,1.2039728
126,149,P0NFTU2K,P02D5EMP,1.0986123
149,126,P02D5EMP,P0NFTU2K,1.0986123
61,126,Q93FB9WE,P0NFTU2K,1.0498221
126,61,P0NFTU2K,Q93FB9WE,1.0498221
74,126,A0AXEQBNN,P0NFTU2K,1.0498221
126,74,P0NFTU2K,A0AXEQBNN,1.0498221
98,126,P0UC8D1N,P0NFTU2K,1.0498221
126,98,P0NFTU2K,P0UC8D1N,1.0498221
112,126,Q9ZLAOIH,P0NFTU2K,1.0498221
